2/3/11,0.87
2/4/11,0.9
2/5/11,0.98
2/6/11,0.98
2/7/11,0.98
2/8/11,1.03
2/9/11,1.04
2/10/11,1.04
2/11/11,1.03
2/12/11,1.12
2/13/11,1.12
2/14/11,1.1
2/15/11,1.12
2/16/11,1.1
2/17/11,1.06
2/18/11,1.02
2/19/11,1.1
2/20/11,1.1
2/21/11,1.07
2/22/11,1.05
2/23/11,1.05
2/24/11,1.03
2/25/11,1.02
2/26/11,1.07
2/27/11,1.07
2/28/11,1.05
3/1/11,1.03
3/2/11,1
3/3/11,0.88
3/4/11,0.86
3/5/11,0.86
3/6/11,0.86
3/7/11,0.89
3/8/11,0.88
3/9/11,0.83
3/10/11,0.81
3/11/11,0.8
3/12/11,0.61
3/13/11,0.61
3/14/11,0.61
3/15/11,0.61
3/16/11,0.6
3/17/11,0.61
3/18/11,0.61
3/19/11,0.61
3/20/11,0.61
3/21/11,0.62
3/22/11,0.62
3/23/11,0.61
3/24/11,0.61
3/25/11,0.61
3/26/11,0.62
3/27/11,0.62
3/28/11,0.61
3/29/11,0.6
3/30/11,0.59
3/31/11,0.77
4/1/11,0.77
4/2/11,0.76
4/3/11,0.76
4/4/11,0.76
4/5/11,0.77
4/6/11,0.76
4/7/11,0.77
4/8/11,0.78
4/9/11,0.78
4/10/11,0.78
4/11/11,0.78
4/12/11,0.78
4/13/11,0.76
4/14/11,0.75
4/15/11,0.73
4/16/11,0.71
4/17/11,0.71
4/18/11,0.7
4/19/11,0.68
4/20/11,0.67
4/21/11,0.5
4/22/11,0.5
4/23/11,0.5
4/24/11,0.5
4/25/11,0.51
4/26/11,0.52
4/27/11,0.52
4/28/11,0.52
4/29/11,0.35
4/30/11,0.35
5/1/11,0.35
5/2/11,0.35
5/3/11,0.35
5/4/11,0.35
5/5/11,0.52
5/6/11,0.34
5/7/11,0.34
5/8/11,0.34
5/9/11,0.33
5/10/11,0.33
5/11/11,0.33
5/12/11,0.32
5/13/11,0.33
5/14/11,0.33
5/15/11,0.33
5/16/11,0.33
5/17/11,0.34
5/18/11,0.51
5/19/11,0.54
5/20/11,0.51
5/21/11,0.51
5/22/11,0.52
5/23/11,0.52
5/24/11,0.53
5/25/11,0.53
5/26/11,0.71
5/27/11,0.53
5/28/11,0.7
5/29/11,0.71
5/30/11,0.71
5/31/11,0.72
6/1/11,0.81
6/2/11,0.8
6/3/11,1
6/4/11,0.99
6/5/11,1
6/6/11,1.02
6/7/11,1.04
6/8/11,1.07
6/9/11,1.08
6/10/11,1.29
6/11/11,1.28
6/12/11,1.29
6/13/11,1.3
6/14/11,1.54
6/15/11,1.32
6/16/11,1.31
6/17/11,1.32
6/18/11,1.32
6/19/11,1.32
6/20/11,1.31
6/21/11,1.28
6/22/11,1.29
6/23/11,1.27
6/24/11,1.27
6/25/11,1.27
6/27/11,1.28
6/28/11,1.3
6/29/11,1.11
6/30/11,1.35
7/1/11,1.59
7/2/11,1.6
7/3/11,1.6
7/4/11,1.62
7/5/11,1.61
7/6/11,1.36
7/7/11,1.36
7/8/11,1.35
7/9/11,1.33
7/10/11,1.33
7/11/11,1.35
7/12/11,1.37
7/13/11,1.36
7/14/11,1.39
7/15/11,1.64
7/16/11,1.65
7/17/11,1.67
7/18/11,1.71
7/19/11,1.75
7/20/11,1.78
7/21/11,1.8
7/22/11,1.69
7/23/11,1.71
7/24/11,1.72
7/25/11,1.72
7/26/11,1.49
7/27/11,1.44
7/28/11,1.41
7/29/11,1.38
7/30/11,1.38
7/31/11,1.38
8/1/11,1.38
8/2/11,1.36
8/3/11,1.39
8/4/11,1.41
8/5/11,1.42
8/6/11,1.42
8/7/11,1.44
8/8/11,1.46
8/9/11,1.47
8/10/11,1.48
8/11/11,1.49
8/12/11,1.51
8/13/11,1.51
8/14/11,1.51
8/15/11,1.52
8/16/11,1.27
8/17/11,1.25
8/18/11,1.31
8/19/11,1.32
8/20/11,1.31
8/21/11,1.31
8/22/11,1.31
8/23/11,1.31
8/24/11,1.3
8/25/11,1.31
8/26/11,1.04
8/27/11,1.04
8/28/11,1.06
8/29/11,1.07
8/30/11,1.09
8/31/11,1.38
9/1/11,1.13
9/2/11,1.16
9/3/11,1.15
9/4/11,1.15
9/5/11,1.16
9/6/11,0.88
9/7/11,0.88
9/8/11,0.85
9/9/11,0.85
9/10/11,0.84
9/11/11,0.84
9/12/11,0.85
9/13/11,0.85
9/14/11,0.84
9/15/11,0.84
9/16/11,0.83
9/17/11,0.83
9/18/11,0.84
9/19/11,0.86
9/20/11,0.85
9/21/11,0.86
9/22/11,0.88
9/23/11,0.87
9/24/11,0.87
9/25/11,0.87
9/26/11,0.89
